# index, name, _pos
2202,3016,"array([ 1.67708335, -0.30728683])"
2203,1623,"array([ 1.70473352, -0.3954185 ])"
2204,1625,"array([ 1.57385621, -0.38138186])"
2205,1632,"array([ 1.57446567, -0.43023804])"
2206,1633,"array([ 1.68939959, -0.38400408])"
2207,2113,"array([ 1.70266372, -0.3744726 ])"
2208,1634,"array([ 1.66839114, -0.3639315 ])"
2209,1635,"array([ 1.68466237, -0.36069735])"
2210,1637,"array([ 1.6210062 , -0.42218533])"
2211,1638,"array([ 1.63527246, -0.40252997])"
2212,1639,"array([ 1.70085878, -0.34805666])"
2213,1657,"array([ 1.722336  , -0.40829707])"
2214,1665,"array([ 1.72421347, -0.36907508])"
2215,1667,"array([ 1.72936722, -0.47168848])"
2216,1670,"array([ 1.70490491, -0.39968864])"
2217,1672,"array([ 1.57887998, -0.38130432])"
2218,1673,"array([ 1.57544349, -0.38507896])"
2219,1676,"array([ 1.72038133, -0.48835416])"
2220,1678,"array([ 1.57597104, -0.5002447 ])"
2221,1748,"array([ 1.58185506, -0.50765162])"
2222,2161,"array([ 1.61481445, -0.46581437])"
2223,1679,"array([ 1.72194897, -0.38700366])"
2224,1686,"array([ 1.57839915, -0.44238324])"
2225,1687,"array([ 1.60623505, -0.40890072])"
2226,2805,"array([ 1.6466875 , -0.46867904])"
2227,1689,"array([ 1.59145095, -0.44514814])"
2228,1691,"array([ 1.59577194, -0.45234373])"
2229,1694,"array([ 1.6639011 , -0.29661349])"
2230,2448,"array([ 1.66270685, -0.33110486])"
2231,1695,"array([ 1.58839635, -0.4429238 ])"
2232,1571,"array([ 1.57308609, -0.49247725])"
2233,1703,"array([ 1.64027887, -0.50727164])"
2234,1705,"array([ 1.673976  , -0.36291072])"
2235,1706,"array([ 1.5726118 , -0.45983406])"
2236,1709,"array([ 1.61123823, -0.35083985])"
2237,1711,"array([ 1.5715495 , -0.44395973])"
2238,1713,"array([ 1.72421429, -0.37695911])"
2239,1714,"array([ 1.59815937, -0.36252203])"
2240,1716,"array([ 1.62271131, -0.47940446])"
2241,1717,"array([ 1.70630132, -0.43086847])"
2242,1724,"array([ 1.67501665, -0.46491798])"
2243,1725,"array([ 1.58734848, -0.4030587 ])"
2244,1727,"array([ 1.69109213, -0.35862866])"
2245,1732,"array([ 1.70367248, -0.47466587])"
2246,1733,"array([ 1.70877627, -0.43087381])"
2247,1734,"array([ 1.64650497, -0.386739  ])"
2248,1738,"array([ 1.56765489, -0.43276007])"
2249,1739,"array([ 1.63377501, -0.36498673])"
2250,1741,"array([ 1.72394234, -0.45854205])"
2251,1742,"array([ 1.70228401, -0.36878324])"
2252,1749,"array([ 1.70349234, -0.41887994])"
2253,1750,"array([ 1.69028144, -0.50225563])"
2254,1751,"array([ 1.67469303, -0.51461931])"
2255,2078,"array([ 1.70572822, -0.49694086])"
2256,1753,"array([ 1.58459611, -0.38756715])"
2257,1755,"array([ 1.56829734, -0.43769524])"
2258,1759,"array([ 1.65976544, -0.51074295])"
2259,1760,"array([ 1.73708546, -0.43922851])"
2260,1762,"array([ 1.62816309, -0.37481736])"
2261,1765,"array([ 1.73019052, -0.43232042])"
2262,1766,"array([ 1.62404274, -0.46021847])"
2263,1767,"array([ 1.60851514, -0.49721616])"
2264,1772,"array([ 1.62770928, -0.35334087])"
2265,1778,"array([ 1.6911658 , -0.31350714])"
2266,1779,"array([ 1.68265354, -0.35238312])"
2267,1780,"array([ 1.54583195, -0.44563479])"
2268,1782,"array([ 1.55630187, -0.45248655])"
2269,1791,"array([ 1.68794876, -0.45793856])"
2270,1943,"array([ 1.7199359 , -0.42240557])"
2271,1792,"array([ 1.70333201, -0.48782698])"
2272,1882,"array([ 1.69359459, -0.42738146])"
2273,1799,"array([ 1.57518338, -0.39773827])"
2274,1806,"array([ 1.64126942, -0.35298271])"
2275,1813,"array([ 1.71940129, -0.37639217])"
2276,1817,"array([ 1.54839186, -0.42269151])"
2277,1818,"array([ 1.51533815, -0.42248853])"
2278,1821,"array([ 1.57314069, -0.43772731])"
2279,1831,"array([ 1.63587564, -0.52447447])"
2280,1832,"array([ 1.70748959, -0.42081803])"
2281,1834,"array([ 1.68317679, -0.34459434])"
2282,1845,"array([ 1.68677224, -0.50330725])"
2283,1847,"array([ 1.5824191 , -0.38406221])"
2284,1848,"array([ 1.64452267, -0.51314658])"
2285,1849,"array([ 1.65543992, -0.35359748])"
2286,1855,"array([ 1.55993699, -0.48997765])"
2287,1856,"array([ 1.5930118 , -0.46709674])"
2288,1864,"array([ 1.61597544, -0.35023527])"
2289,1871,"array([ 1.68915018, -0.3451962 ])"
2290,1873,"array([ 1.57762902, -0.37086034])"
2291,1875,"array([ 1.60963849, -0.3690638 ])"
2292,1889,"array([ 1.64113076, -0.36684927])"
2293,1890,"array([ 1.64056458, -0.34972995])"
2294,1896,"array([ 1.7278661 , -0.46463076])"
2295,1900,"array([ 1.58867438, -0.37882137])"
2296,1905,"array([ 1.68219809, -0.33981935])"
2297,1910,"array([ 1.69862501, -0.38551514])"
2298,1916,"array([ 1.7222501 , -0.46141825])"
2299,1921,"array([ 1.71470615, -0.48187394])"
2300,1926,"array([ 1.62705878, -0.40808186])"
2301,2003,"array([ 1.58633701, -0.41186663])"
2302,1928,"array([ 1.62977205, -0.48162625])"
2303,1931,"array([ 1.7464276 , -0.42796279])"
2304,1932,"array([ 1.58636304, -0.34273322])"
2305,2041,"array([ 1.56797498, -0.33927916])"
2306,1933,"array([ 1.55439076, -0.47890307])"
2307,2835,"array([ 1.58806262, -0.46012745])"
2308,3064,"array([ 1.64207352, -0.48983225])"
2309,1938,"array([ 1.60655022, -0.38665641])"
2310,1948,"array([ 1.58942576, -0.47786788])"
2311,1959,"array([ 1.62546825, -0.47894973])"
2312,1963,"array([ 1.66202916, -0.36141144])"
2313,1966,"array([ 1.58914321, -0.47015602])"
2314,1969,"array([ 1.63703514, -0.52083658])"
2315,1976,"array([ 1.72302622, -0.37289853])"
2316,1984,"array([ 1.6607679 , -0.47850415])"
2317,1991,"array([ 1.74248247, -0.43116555])"
2318,1992,"array([ 1.58835717, -0.36506316])"
2319,1995,"array([ 1.67947853, -0.4802915 ])"
2320,1999,"array([ 1.69974342, -0.3537039 ])"
2321,2002,"array([ 1.71466965, -0.49386363])"
2322,2014,"array([ 1.62831941, -0.46862668])"
2323,2015,"array([ 1.73933412, -0.44257179])"
2324,2792,"array([ 1.62022658, -0.32314412])"
2325,2065,"array([ 1.65738135, -0.47456592])"
2326,2019,"array([ 1.69368675, -0.46291748])"
2327,2020,"array([ 1.73553931, -0.39085974])"
2328,2030,"array([ 1.58503179, -0.47816464])"
2329,2033,"array([ 1.71139656, -0.48939099])"
2330,2039,"array([ 1.7414142 , -0.46458705])"
2331,2042,"array([ 1.58690645, -0.36983149])"
2332,2043,"array([ 1.70580365, -0.43392275])"
2333,2050,"array([ 1.56628445, -0.3804232 ])"
2334,2052,"array([ 1.60756172, -0.50661797])"
2335,2055,"array([ 1.67940364, -0.4766055 ])"
2336,2059,"array([ 1.62299618, -0.3455593 ])"
2337,2067,"array([ 1.73284701, -0.47421087])"
2338,2070,"array([ 1.62010856, -0.35787258])"
2339,2073,"array([ 1.61755031, -0.47402103])"
2340,2080,"array([ 1.77893674, -0.37999   ])"
2341,2081,"array([ 1.74591556, -0.39202133])"
2342,2087,"array([ 1.61694748, -0.36714117])"
2343,2088,"array([ 1.57174309, -0.44877966])"
2344,2092,"array([ 1.77838576, -0.29847261])"
2345,2093,"array([ 1.76110481, -0.31629941])"
2346,2094,"array([ 1.60846999, -0.41024862])"
2347,2095,"array([ 1.57906006, -0.4657292 ])"
2348,2096,"array([ 1.59075317, -0.38325158])"
2349,2097,"array([ 1.63017922, -0.35555999])"
2350,2099,"array([ 1.72881266, -0.3628166 ])"
2351,2100,"array([ 1.6276364 , -0.34491193])"
2352,2105,"array([ 1.64327747, -0.35607628])"
2353,2106,"array([ 1.63262619, -0.50879883])"
2354,2109,"array([ 1.62223949, -0.39510525])"
2355,2111,"array([ 1.68016408, -0.3599538 ])"
2356,2122,"array([ 1.52687882, -0.4560249 ])"
2357,2123,"array([ 1.56200573, -0.44691455])"
2358,2131,"array([ 1.56769037, -0.34696802])"
2359,2136,"array([ 1.59553051, -0.39045287])"
2360,2138,"array([ 1.59869996, -0.4441429 ])"
2361,2142,"array([ 1.73651107, -0.51208583])"
2362,2143,"array([ 1.71056723, -0.48313157])"
2363,2147,"array([ 1.65209697, -0.51152624])"
2364,2150,"array([ 1.57584027, -0.41368411])"
2365,2155,"array([ 1.67140173, -0.34919353])"
2366,2156,"array([ 1.69244351, -0.47042085])"
2367,2162,"array([ 1.74832595, -0.44593193])"
2368,2168,"array([ 1.72051202, -0.36714667])"
2369,2174,"array([ 1.62504534, -0.45586012])"
2370,2175,"array([ 1.65516617, -0.33635062])"
2371,2178,"array([ 1.66805075, -0.34572479])"
2372,2182,"array([ 1.7313258 , -0.46821921])"
2373,2187,"array([ 1.61995965, -0.4825746 ])"
2374,2189,"array([ 1.64960205, -0.52059164])"
2375,2192,"array([ 1.72828744, -0.40407558])"
2376,2194,"array([ 1.62827878, -0.50935613])"
2377,2195,"array([ 1.66644387, -0.32805408])"
2378,2196,"array([ 1.58297197, -0.46674053])"
2379,2199,"array([ 1.64792149, -0.36181829])"
2380,2201,"array([ 1.68464947, -0.4674847 ])"
2381,2206,"array([ 1.71879169, -0.40194117])"
2382,2209,"array([ 1.69709295, -0.36434307])"
2383,2214,"array([ 1.57713692, -0.48352725])"
2384,2216,"array([ 1.55145094, -0.48435202])"
2385,2219,"array([ 1.62544353, -0.50746978])"
2386,2221,"array([ 1.55373105, -0.42990168])"
2387,2232,"array([ 1.62013236, -0.35367065])"
2388,2235,"array([ 1.59641747, -0.45527569])"
2389,2241,"array([ 1.61185226, -0.37632082])"
2390,2243,"array([ 1.76800486, -0.49369851])"
2391,2247,"array([ 1.60662671, -0.4514914 ])"
2392,2253,"array([ 1.63083728, -0.51575756])"
2393,2258,"array([ 1.60221186, -0.44881265])"
2394,2261,"array([ 1.59785823, -0.35019913])"
2395,2263,"array([ 1.5906181, -0.405583 ])"
2396,2269,"array([ 1.60818914, -0.33983951])"
2397,2270,"array([ 1.70422428, -0.27644422])"
2398,2271,"array([ 1.69322825, -0.30266874])"
2399,2272,"array([ 1.67501933, -0.34396608])"
2400,2279,"array([ 1.57673163, -0.4539721 ])"
2401,2286,"array([ 1.60496582, -0.38372616])"
2402,2288,"array([ 1.57505429, -0.41724007])"
2403,2294,"array([ 1.6884175 , -0.49859521])"
2404,2298,"array([ 1.70583924, -0.47662554])"
2405,2308,"array([ 1.7060024 , -0.30321222])"
2406,2309,"array([ 1.69119518, -0.33431345])"
2407,2311,"array([ 1.71407586, -0.46712081])"
2408,2313,"array([ 1.74102368, -0.41821481])"
2409,2316,"array([ 1.63595651, -0.46396639])"
2410,2318,"array([ 1.70523322, -0.41715861])"
2411,2319,"array([ 1.61361227, -0.51671967])"
2412,2320,"array([ 1.65085288, -0.34312588])"
2413,2328,"array([ 1.58572258, -0.44504973])"
2414,2329,"array([ 1.6288485 , -0.52283224])"
2415,2331,"array([ 1.5681025, -0.4419768])"
2416,2333,"array([ 1.63760051, -0.43699504])"
2417,2334,"array([ 1.70128965, -0.47720453])"
2418,2340,"array([ 1.5664517 , -0.39679626])"
2419,2341,"array([ 1.61394843, -0.37396444])"
2420,2343,"array([ 1.72715444, -0.37242719])"
2421,2349,"array([ 1.7030219 , -0.37788645])"
2422,2351,"array([ 1.56497041, -0.4018168 ])"
2423,2352,"array([ 1.63721517, -0.47608935])"
2424,2354,"array([ 1.68722036, -0.34083336])"
2425,2356,"array([ 1.7188996 , -0.46727467])"
2426,2360,"array([ 1.52850524, -0.41752478])"
2427,2361,"array([ 1.56455981, -0.42673951])"
2428,2363,"array([ 1.73059944, -0.43682585])"
2429,2366,"array([ 1.66802761, -0.35549788])"
2430,2369,"array([ 1.63858639, -0.3622917 ])"
2431,2370,"array([ 1.66343932, -0.52238233])"
2432,2373,"array([ 1.60175244, -0.45807026])"
2433,2374,"array([ 1.58160393, -0.4102227 ])"
2434,2936,"array([ 1.58889014, -0.42012234])"
2435,2380,"array([ 1.61226964, -0.35575545])"
2436,2381,"array([ 1.71802863, -0.52434275])"
2437,2382,"array([ 1.69654723, -0.48998292])"
2438,2383,"array([ 1.69368129, -0.50666931])"
2439,2384,"array([ 1.53193864, -0.45086672])"
2440,2385,"array([ 1.56778314, -0.44704931])"
2441,2387,"array([ 1.72354506, -0.3829989 ])"
2442,2395,"array([ 1.62609133, -0.49990738])"
2443,2398,"array([ 1.63502465, -0.50407749])"
2444,2478,"array([ 1.62598754, -0.47339742])"
2445,2401,"array([ 1.72145815, -0.4315529 ])"
2446,2409,"array([ 1.59192325, -0.40255861])"
2447,2419,"array([ 1.62350583, -0.50316784])"
2448,2421,"array([ 1.69872537, -0.48344012])"
2449,2425,"array([ 1.61557777, -0.39331551])"
2450,2426,"array([ 1.62460098, -0.52163823])"
2451,2432,"array([ 1.6888429 , -0.34913537])"
2452,3152,"array([ 1.71871046, -0.40652878])"
2453,2435,"array([ 1.70729921, -0.37671479])"
2454,2438,"array([ 1.61420347, -0.51248228])"
2455,2443,"array([ 1.63601613, -0.51100784])"
2456,2444,"array([ 1.63759649, -0.48854671])"
2457,2447,"array([ 1.64941283, -0.3315121 ])"
2458,2449,"array([ 1.68721205, -0.44548275])"
2459,2450,"array([ 1.60181349, -0.48322846])"
2460,2453,"array([ 1.71572498, -0.41092316])"
2461,2454,"array([ 1.64581159, -0.49027937])"
2462,2455,"array([ 1.54121513, -0.42194181])"
2463,2459,"array([ 1.64975315, -0.35778836])"
2464,2465,"array([ 1.63392   , -0.51384622])"
2465,2467,"array([ 1.7100819 , -0.35456404])"
2466,2469,"array([ 1.71861892, -0.49217148])"
2467,2474,"array([ 1.63075766, -0.51911617])"
2468,2475,"array([ 1.64472736, -0.3329693 ])"
2469,2479,"array([ 1.73576513, -0.39885385])"
2470,2480,"array([ 1.66578261, -0.36362862])"
2471,2481,"array([ 1.5782113 , -0.40896995])"
2472,2483,"array([ 1.71154356, -0.47707921])"
2473,2489,"array([ 1.72142764, -0.43408403])"
2474,2494,"array([ 1.63419352, -0.34872533])"
2475,2496,"array([ 1.57600996, -0.39220062])"
2476,2498,"array([ 1.73718999, -0.3947934 ])"
2477,2503,"array([ 1.70841399, -0.47970963])"
2478,2504,"array([ 1.72843917, -0.47574522])"
2479,2506,"array([ 1.60389509, -0.36045524])"
2480,2508,"array([ 1.60296567, -0.39512946])"
2481,2514,"array([ 1.59932507, -0.36835966])"
2482,2516,"array([ 1.65628682, -0.35017381])"
2483,2520,"array([ 1.70909692, -0.49297315])"
2484,2522,"array([ 1.70869666, -0.45765812])"
2485,2532,"array([ 1.64135118, -0.51454641])"
2486,2533,"array([ 1.59325056, -0.35781498])"
2487,2536,"array([ 1.61347389, -0.36402963])"
2488,2540,"array([ 1.67908339, -0.34878543])"
2489,2550,"array([ 1.73818378, -0.40182304])"
2490,2553,"array([ 1.72979524, -0.39294195])"
2491,2559,"array([ 1.64878585, -0.50489237])"
2492,2563,"array([ 1.65932924, -0.52236755])"
2493,2567,"array([ 1.78203156, -0.42920203])"
2494,2568,"array([ 1.81036253, -0.43067472])"
2495,2570,"array([ 1.56662574, -0.40647275])"
2496,2575,"array([ 1.66292686, -0.4840731 ])"
2497,3044,"array([ 1.66378765, -0.50459885])"
2498,2576,"array([ 1.68317789, -0.4748122 ])"
2499,2578,"array([ 1.65636391, -0.51533565])"
2500,2581,"array([ 1.59595088, -0.42825104])"
2501,2584,"array([ 1.59363424, -0.40513226])"
2502,2588,"array([ 1.54271811, -0.40920091])"
2503,2600,"array([ 1.70836089, -0.36749267])"
2504,2603,"array([ 1.73732389, -0.40932588])"
2505,2605,"array([ 1.72212901, -0.41723774])"
2506,2607,"array([ 1.62305885, -0.35869535])"
2507,2608,"array([ 1.77562433, -0.43664949])"
2508,2609,"array([ 1.73848072, -0.43177045])"
2509,2610,"array([ 1.62522022, -0.43095823])"
2510,2619,"array([ 1.63145668, -0.37999425])"
2511,2620,"array([ 1.69770471, -0.3216931 ])"
2512,2621,"array([ 1.67645429, -0.35676914])"
2513,2622,"array([ 1.76759577, -0.38902477])"
2514,2623,"array([ 1.73123566, -0.40563655])"
2515,2626,"array([ 1.7833183 , -0.39871273])"
2516,2627,"array([ 1.74857224, -0.40277108])"
2517,2629,"array([ 1.66653143, -0.35941969])"
2518,2635,"array([ 1.69287331, -0.48760287])"
2519,2637,"array([ 1.63626427, -0.44164587])"
2520,2641,"array([ 1.74639764, -0.43261478])"
2521,2642,"array([ 1.64278295, -0.47367179])"
2522,2647,"array([ 1.59694211, -0.48820205])"
2523,2649,"array([ 1.63112012, -0.56282052])"
2524,2651,"array([ 1.68428752, -0.48735544])"
2525,2654,"array([ 1.68541747, -0.36428799])"
2526,2655,"array([ 1.55179932, -0.35247635])"
2527,2656,"array([ 1.58269941, -0.37300874])"
2528,2662,"array([ 1.66433203, -0.51774634])"
2529,2663,"array([ 1.66124211, -0.34794396])"
2530,2664,"array([ 1.64913886, -0.35122353])"
2531,2670,"array([ 1.74010642, -0.40645057])"
2532,2671,"array([ 1.71914577, -0.4824841 ])"
2533,2672,"array([ 1.70942601, -0.36045994])"
2534,2676,"array([ 1.71637449, -0.36557923])"
2535,2688,"array([ 1.59155014, -0.38944225])"
2536,2689,"array([ 1.65181698, -0.36112888])"
2537,2692,"array([ 1.68524559, -0.3680017 ])"
2538,2693,"array([ 1.70747638, -0.42623351])"
2539,2694,"array([ 1.71405087, -0.35075965])"
2540,2696,"array([ 1.7392432 , -0.44683999])"
2541,2698,"array([ 1.72598624, -0.46968262])"
2542,2699,"array([ 1.72989114, -0.37930537])"
2543,2703,"array([ 1.73293047, -0.37465533])"
2544,2704,"array([ 1.7279131 , -0.42854926])"
2545,2705,"array([ 1.61803872, -0.50759469])"
2546,2707,"array([ 1.59465785, -0.44453607])"
2547,2709,"array([ 1.6008188 , -0.34499468])"
2548,2710,"array([ 1.63022025, -0.37005036])"
2549,2714,"array([ 1.7156424 , -0.47287929])"
2550,2716,"array([ 1.60764762, -0.43650381])"
2551,2722,"array([ 1.65320884, -0.51861161])"
2552,2724,"array([ 1.56171061, -0.51042533])"
2553,2725,"array([ 1.6396004 , -0.51112801])"
2554,2727,"array([ 1.7236633 , -0.48633797])"
2555,2728,"array([ 1.65254799, -0.51477478])"
2556,2730,"array([ 1.66966496, -0.54225826])"
2557,2731,"array([ 1.63456442, -0.51771177])"
2558,2733,"array([ 1.72715031, -0.48362159])"
2559,2898,"array([ 1.65141176, -0.56365735])"
2560,2737,"array([ 1.68730015, -0.4681764 ])"
2561,2738,"array([ 1.63906866, -0.34151888])"
2562,2739,"array([ 1.67322558, -0.57272936])"
2563,2741,"array([ 1.67402363, -0.35974471])"
2564,2744,"array([ 1.70164447, -0.4803867 ])"
2565,2746,"array([ 1.59484807, -0.47535033])"
2566,2747,"array([ 1.67454234, -0.35157448])"
2567,2756,"array([ 1.66361158, -0.51346223])"
2568,2757,"array([ 1.67617902, -0.45843914])"
2569,2758,"array([ 1.69853523, -0.33869274])"
2570,2764,"array([ 1.69674446, -0.35975837])"
2571,2765,"array([ 1.66246048, -0.35874556])"
2572,2767,"array([ 1.72052977, -0.50346382])"
2573,2769,"array([ 1.6216886 , -0.51891129])"
2574,2772,"array([ 1.66317448, -0.47660831])"
2575,2778,"array([ 1.64728968, -0.48287894])"
2576,2781,"array([ 1.64299135, -0.50945488])"
2577,2782,"array([ 1.59866562, -0.39139289])"
2578,2785,"array([ 1.73284224, -0.36959416])"
2579,2787,"array([ 1.63073457, -0.51179448])"
2580,2789,"array([ 1.63876119, -0.3656951 ])"
2581,2790,"array([ 1.73415567, -0.45904494])"
2582,2791,"array([ 1.71946712, -0.37192454])"
2583,2793,"array([ 1.64469726, -0.35250382])"
2584,2796,"array([ 1.71710295, -0.46462151])"
2585,2799,"array([ 1.60632858, -0.51102608])"
2586,2801,"array([ 1.74036998, -0.38390611])"
2587,2802,"array([ 1.61812352, -0.30277984])"
2588,2803,"array([ 1.62667607, -0.33699679])"
2589,2812,"array([ 1.60475588, -0.49940048])"
2590,2813,"array([ 1.6141028 , -0.50836306])"
2591,2814,"array([ 1.66070562, -0.50709138])"
2592,2815,"array([ 1.63918413, -0.51787195])"
2593,2823,"array([ 1.6975662 , -0.47578984])"
2594,2826,"array([ 1.75363084, -0.42615204])"
2595,2836,"array([ 1.57599417, -0.42046106])"
2596,2838,"array([ 1.58024235, -0.41348412])"
2597,2839,"array([ 1.70851259, -0.40831919])"
2598,2848,"array([ 1.64575098, -0.5285903 ])"
2599,2854,"array([ 1.67828255, -0.33426444])"
2600,2857,"array([ 1.64202817, -0.34638751])"
2601,2858,"array([ 1.75209258, -0.40918883])"
2602,2860,"array([ 1.56735737, -0.52159836])"
2603,2861,"array([ 1.59166188, -0.49440448])"
2604,2862,"array([1.7838127 , 0.02107804])"
2605,2691,"array([1.77528194, 0.02304957])"
2606,2863,"array([ 1.65248827, -0.35695574])"
2607,2864,"array([ 1.56072239, -0.45840844])"
2608,2866,"array([ 1.58760484, -0.44929905])"
2609,2867,"array([ 1.65471507, -0.48485782])"
2610,2868,"array([ 1.71391879, -0.36195439])"
2611,2869,"array([ 1.58118968, -0.45649857])"
2612,2871,"array([ 1.59859616, -0.47510178])"
2613,2875,"array([ 1.70567211, -0.51448641])"
2614,2877,"array([ 1.64622289, -0.50912346])"
2615,2878,"array([ 1.6249555 , -0.51154741])"
2616,2879,"array([ 1.6246157 , -0.37315538])"
2617,2884,"array([ 1.68460431, -0.47101363])"
2618,2887,"array([ 1.65682561, -0.5193268 ])"
2619,2888,"array([ 1.73530262, -0.4694303 ])"
2620,2889,"array([ 1.6269138 , -0.51825536])"
2621,2890,"array([ 1.66393125, -0.49310439])"
2622,2893,"array([ 1.73169622, -0.39838276])"
2623,2895,"array([ 1.65284509, -0.36486203])"
2624,2902,"array([ 1.68929128, -0.29696865])"
2625,2903,"array([ 1.6835842 , -0.33167745])"
2626,2905,"array([ 1.62180085, -0.50617149])"
2627,2907,"array([ 1.71569982, -0.46976301])"
2628,2916,"array([ 1.73968282, -0.48384784])"
2629,2918,"array([ 1.72263796, -0.4822368 ])"
2630,2920,"array([ 1.61291011, -0.50219055])"
2631,2927,"array([ 1.6736843 , -0.51031525])"
2632,2931,"array([ 1.67643582, -0.33953455])"
2633,2934,"array([ 1.66789332, -0.5093086 ])"
2634,2938,"array([ 1.71237613, -0.46417918])"
2635,2939,"array([ 1.63736549, -0.51462247])"
2636,2960,"array([ 1.72048442, -0.41413758])"
2637,2961,"array([ 1.70089629, -0.45639899])"
2638,2966,"array([ 1.61628659, -0.36250841])"
2639,2968,"array([ 1.72291203, -0.46455884])"
2640,2969,"array([ 1.64952476, -0.50905706])"
2641,2972,"array([ 1.54110632, -0.4868421 ])"
2642,2982,"array([ 1.71603787, -0.33681634])"
2643,2983,"array([ 1.24226442, -0.19135422])"
2644,2984,"array([ 1.24857724, -0.19763698])"
2645,1684,"array([ 1.60534956, -0.55543047])"
2646,2986,"array([1.61872274, 0.03731482])"
2647,1541,"array([1.62733038, 0.03925889])"
2648,2991,"array([ 1.66742324, -0.52055055])"
2649,2994,"array([ 1.61745125, -0.51891795])"
2650,3002,"array([ 1.63072204, -0.50591162])"
2651,3003,"array([ 1.61537981, -0.50443129])"
2652,3007,"array([ 1.65251126, -0.3473719 ])"
2653,3009,"array([ 1.72550696, -0.42245164])"
2654,3011,"array([ 1.60562589, -0.37102414])"
2655,3012,"array([ 1.60641857, -0.37733576])"
2656,3014,"array([ 1.72742327, -0.38409694])"
2657,3020,"array([ 1.64119951, -0.52145617])"
2658,3026,"array([ 1.63164794, -0.47961706])"
2659,3029,"array([ 1.65065006, -0.36729849])"
2660,3033,"array([ 1.59196879, -0.42091912])"
2661,3034,"array([ 1.74864442, -0.51940996])"
2662,3035,"array([ 1.72443649, -0.49450178])"
2663,3039,"array([ 1.72184804, -0.32604276])"
2664,3040,"array([ 1.70150762, -0.35790115])"
2665,3043,"array([ 1.74195916, -0.41033667])"
2666,3050,"array([ 1.67446513, -0.48245389])"
2667,3071,"array([ 1.61784874, -0.51122659])"
2668,3080,"array([ 1.68467851, -0.49479022])"
2669,3081,"array([ 1.67206141, -0.3385459 ])"
2670,3083,"array([ 1.73017412, -0.44174644])"
2671,3085,"array([ 1.71504419, -0.40016426])"
2672,3086,"array([ 1.6277547 , -0.36810905])"
2673,3087,"array([ 1.71522552, -0.48913389])"
2674,3090,"array([ 1.69236315, -0.49661267])"
2675,3091,"array([ 1.69629741, -0.48594956])"
2676,3094,"array([ 1.57642212, -0.45008277])"
2677,3098,"array([ 1.54436721, -0.45377619])"
2678,3099,"array([ 1.58360607, -0.44126785])"
2679,3100,"array([ 1.63662136, -0.36663532])"
2680,3103,"array([ 1.63169983, -0.35133322])"
2681,3106,"array([ 1.77584052, -0.42777068])"
2682,3109,"array([ 1.58071187, -0.38896886])"
2683,3110,"array([ 1.69779244, -0.49678666])"
2684,3116,"array([ 1.5953539 , -0.47009269])"
2685,3125,"array([ 1.69867888, -0.49311018])"
2686,3126,"array([ 1.58616717, -0.4240744 ])"
2687,3128,"array([ 1.73880142, -0.41352631])"
2688,3130,"array([ 1.63739605, -0.3518601 ])"
2689,3136,"array([ 1.72265879, -0.40218966])"
2690,3141,"array([ 1.72123296, -0.37985319])"
2691,3143,"array([ 1.72506482, -0.4311446 ])"
2692,3146,"array([ 1.57943529, -0.42920078])"
2693,3148,"array([ 1.6225524 , -0.49706887])"
2694,3149,"array([ 1.65993617, -0.35123417])"
2695,3156,"array([ 1.72208432, -0.45258703])"
2696,3158,"array([ 1.64608235, -0.51637871])"
2697,3161,"array([ 1.71991908, -0.39840558])"
2698,3162,"array([ 1.65891442, -0.53896987])"
2699,3163,"array([ 1.65359319, -0.49463381])"
2700,3167,"array([ 1.57306592, -0.42686795])"
2701,3168,"array([ 1.70833177, -0.4713426 ])"
2702,3170,"array([ 1.63033889, -0.33398626])"
2703,3177,"array([ 1.7013481 , -0.44379412])"
